CoPd_2, -5.355865
CoPd_3, 2.095451
CoAg_1, -0.039880
CoAg_2, -3.717667
CoAg_3, 2.381558
CoCd_1, -0.200969
CoCd_2, -3.913281
CoCd_3, 1.550993
CoHf_1, -1.365850
CoHf_2, -6.807276
CoHf_3, 0.358996
CoTa_1, -0.781922
CoTa_2, -6.888758
CoTa_3, 1.086504
CoW_1, -0.053344
CoW_2, -6.514482
CoW_3, 1.389915
CoRe_1, 0.329259
CoRe_2, -5.824785
CoRe_3, 1.573181
CoOs_1, -0.809386
CoOs_2, -6.147388
CoOs_3, 1.674933
CoIr_1, -0.635111
CoIr_2, -5.469414
CoIr_3, 1.865986
CoPt_1, -0.782945
CoPt_2, -5.055696
CoPt_3, 1.791554
CoAu_1, 0.066872
CoAu_2, -3.173775
CoAu_3, 2.543298
NiNi_1, -2.402506
NiNi_2, -6.330811
NiNi_3, 1.270791
NiCu_1, -1.935228
NiCu_2, -4.717682
NiCu_3, 1.334021
NiZn_1, -1.923438
NiZn_2, -4.880688
NiZn_3, 0.259503
NiY_1, -2.084920
NiY_2, -7.232745
NiY_3, -2.329986
NiZr_1, -0.836137
NiZr_2, -6.684165
NiZr_3, 0.664925
NiNb_1, -0.239047
NiNb_2, -6.572209
NiNb_3, 1.393131
NiMo_1, 0.379826
NiMo_2, -6.013886
NiMo_3, 1.888182
NiRu_1, -0.286492
NiRu_2, -5.404164
NiRu_3, 2.380340
NiRh_1, -0.646612
NiRh_2, -5.125412
NiRh_3, 2.224481
NiPd_1, -1.219132
NiPd_2, -5.192479
NiPd_3, 1.839739
NiAg_1, -0.519688
NiAg_2, -3.405964
NiAg_3, 2.260030
NiCd_1, -0.502818
NiCd_2, -3.542310
NiCd_3, 1.242805
NiHf_1, -1.556533
NiHf_2, -6.743087
NiHf_3, 0.544453
NiTa_1, -1.043404
NiTa_2, -6.768681
NiTa_3, 1.121044
NiW_1, -0.490451
NiW_2, -6.264932
NiW_3, 1.385581
NiRe_1, -0.059330
NiRe_2, -5.522905
NiRe_3, 1.532024
NiOs_1, -1.242306
NiOs_2, -5.818597
NiOs_3, 1.390020
NiIr_1, -1.053259
NiIr_2, -5.298025
NiIr_3, 1.555722
NiPt_1, -1.331762
NiPt_2, -5.036311
NiPt_3, 1.496049
NiAu_1, -0.416099
NiAu_2, -2.974838
NiAu_3, 2.400143
CuCu_1, -1.472637
CuCu_2, -3.591575
CuCu_3, 1.307744
CuZn_1, -1.934074
CuZn_2, -3.846648
CuZn_3, -0.030988
CuY_1, -1.881896
CuY_2, -7.294175
CuY_3, -2.832535
CuZr_1, 0.213095
CuZr_2, -5.191713
CuZr_3, 1.338009
CuNb_1, 0.405622
CuNb_2, -4.826252
CuNb_3, 1.599436
CuMo_1, 0.991316
CuMo_2, -4.418082
CuMo_3, 2.354719
CuRu_1, 0.093892
CuRu_2, -3.964686
CuRu_3, 2.345348
CuRh_1, -0.268819
CuRh_2, -3.885178
CuRh_3, 2.484093
CuPd_1, -0.780579
CuPd_2, -4.097854
CuPd_3, 2.061801
CuAg_1, 0.021911
CuAg_2, -2.497965
CuAg_3, 2.397046
CuCd_1, -0.604699
CuCd_2, -2.882348
CuCd_3, 1.105378
CuHf_1, -0.790260
CuHf_2, -5.301813
CuHf_3, 0.773014
CuTa_1, -0.713096
CuTa_2, -5.057682
CuTa_3, 0.848865
CuW_1, -0.180916
CuW_2, -4.629577
CuW_3, 1.461716
CuRe_1, 0.534187
CuRe_2, -4.210545
CuRe_3, 2.131203
CuOs_1, -0.967413
CuOs_2, -4.403599
CuOs_3, 1.185553
CuIr_1, -0.901201
CuIr_2, -4.146337
CuIr_3, 1.659669
CuPt_1, -1.044996
CuPt_2, -4.042859
CuPt_3, 1.486374
